SENTENCE #,WORD,POS_TAG
37933,duhet,AUX
37933,.,PUNCT
37934,Rama,NOUN
37934,:,PUNCT
37934,Kopshti,NOUN
37934,"""",PUNCT
37934,Lidhja,PROPN
37934,e,DET
37934,Prizrenit,PROPN
37934,"""",PUNCT
37934,në,ADP
37934,Kamzë,PROPN
37934,fiton,VERB
37934,çmimin,NOUN
37934,ndërkombëtar,ADJ
37934,të,DET
37934,arkitekturës,NOUN
37934,02,NUM
37934,/,PUNCT
37934,04,NUM
37934,/,PUNCT
37934,2022,NUM
37934,Lajmi,NOUN
37934,u,PART
37934,bë,VERB
37934,i,DET
37934,ditur,ADJ
37934,nga,ADP
37934,Kryeministri,PROPN
37934,Edi,PROPN
37934,Rama,PROPN
37934,",",PUNCT
37934,i,DET
37934,cili,PRON
37934,ndau,VERB
37934,pamje,NOUN
37934,nga,ADP
37934,ky,PRON
37934,kopsht,NOUN
37934,.,PUNCT
37935,"""",PUNCT
37935,Duke,PART
37935,u,PART
37935,cilësuar,VERB
37935,si,SCONJ
37935,një,DET
37935,nga,ADP
37935,ndërtesat,NOUN
37935,bashkëkohore,ADJ
37935,mësimore,ADJ
37935,më,PART
37935,të,DET
37935,bukura,ADJ
37935,të,DET
37935,ndërtuara,ADJ
37935,në,ADP
37935,Evropë,PROPN
37935,vitin,NOUN
37935,e,DET
37935,shkuar,ADJ
37935,",",PUNCT
37935,në,ADP
37935,përshtatje,NOUN
37935,me,ADP
37935,kërkesat,NOUN
37935,dhe,CCONJ
37935,dëshirat,NOUN
37935,e,DET
37935,fëmijëve,NOUN
37935,",",PUNCT
37935,kopshti,NOUN
37935,i,DET
37935,ri,ADJ
37935,i,DET
37935,rindërtimit,NOUN
37935,"""",PUNCT
37935,Lidhja,PROPN
37935,e,DET
37935,Prizrenit,PROPN
37935,"""",PUNCT
37935,në,ADP
37935,Kamzë,PROPN
37935,",",PUNCT
37935,ka,AUX
37935,fituar,VERB
37935,çmimin,NOUN
37935,ndërkombëtar,ADJ
37935,të,DET
37935,arkitekturës,NOUN
37935,:,PUNCT
37935,"""",PUNCT
37935,BigSEE,PROPN
37935,ARCHITECTURE,PROPN
37935,AWARD,PROPN
37935,2021,NUM
37935,″,PUNCT
37935,"""",PUNCT
37935,",",PUNCT
37935,tha,VERB
37935,Rama,PROPN
37935,.,PUNCT
37936,Kopshti,NOUN
37936,"""",PUNCT
37936,Lidhja,PROPN
37936,e,DET
37936,Prizrenit,PROPN
37936,"""",PUNCT
37936,në,ADP
37936,Kamzë,PROPN
37936,u,PART
37936,rindërtua,VERB
37936,nga,ADP
37936,fillimi,NOUN
37936,",",PUNCT
37936,pas,ADP
37936,dëmtimit,NOUN
37936,nga,ADP
37936,tërmeti,NOUN
37936,i,DET
37936,26,NUM
37936,nëntorit,NOUN
37936,2019,NUM
37936,.,PUNCT
37937,Dita,NOUN
37937,Botërore,ADJ
37937,e,DET
37937,Autizmit,PROPN
37937,",",PUNCT
37937,Manastirliu,PROPN
37937,:,PUNCT
37937,Së,DET
37937,shpejti,ADV
37937,hapet,VERB
37937,Qendra,PROPN
37937,Terapeutike,ADJ
37937,në,ADP
37937,Kombinat,PROPN
37937,02,NUM
37937,/,PUNCT
37937,04,NUM
37937,/,PUNCT
37937,2022,NUM
37937,Ministrja,PROPN
37937,e,DET
37937,Shëndetësisë,PROPN
37937,dhe,CCONJ
37937,Mbrojtjes,PROPN
37937,Sociale,ADJ
37937,Ogerta,PROPN
37937,Manastirliu,PROPN
37937,ka,AUX
37937,marrë,VERB
37937,pjesë,NOUN
37937,në,ADP
37937,ekspozitën,NOUN
37937,me,ADP
37937,punimet,NOUN
37937,e,DET
37937,fëmijeve,NOUN
37937,me,ADP
37937,çrregullime,NOUN
37937,të,DET
37937,spektrit,NOUN
37937,autik,ADJ
37937,",",PUNCT
37937,një,DET
37937,aktivitet,NOUN
37937,i,DET
37937,organizuar,ADJ
37937,nga,ADP
37937,Ministria,PROPN
37937,e,DET
37937,Shëndetësisë,PROPN
37937,dhe,CCONJ
37937,Mbrojtjes,PROPN
37937,Sociale,ADJ
37937,për,PART
37937,të,PART
37937,rritur,VERB
37937,ndërgjegjësimin,NOUN
37937,në,ADP
37937,Ditën,PROPN
37937,Botërore,ADJ
37937,të,DET
37937,Autizmit,PROPN
37937,.,PUNCT
37938,"""",PUNCT
37938,Për,ADP
37938,pak,PRON
37938,ditë,NOUN
37938,ne,PRON
37938,do,PART
37938,hapin,VERB
37938,një,DET
37938,qendër,NOUN
37938,të,DET
37938,re,ADJ
37938,",",PUNCT
37938,që,PRON
37938,është,VERB
37938,një,DET
37938,gjysmë,NOUN
37938,strukturë,NOUN
37938,spitalore,ADJ
37938,dhe,CCONJ
37938,që,PRON
37938,do,PART
37938,të,PART
37938,ketë,VERB
37938,mundësi,NOUN
37938,që,SCONJ
37938,të,PART
37938,ofrojë,VERB
37938,me,ADP
37938,metodat,NOUN
37938,me,ADP
37938,të,DET
37938,mira,ADJ
37938,të,DET
37938,trajnimit,NOUN
37938,bashkëkohor,ADJ
37938,",",PUNCT
37938,trajtime,NOUN
37938,dhe,CCONJ
37938,shërbime,NOUN
37938,të,DET
37938,fëmijëve,NOUN
37938,me,ADP
37938,problematika,NOUN
37938,të,DET
37938,çrregullimeve,NOUN
37938,të,DET
37938,spektrit,NOUN
37938,autik,ADJ
37938,dhe,CCONJ
37938,gjithashtu,ADV
37938,të,DET
37938,aftësisë,NOUN
37938,ndryshe,ADV
37938,",",PUNCT
37938,kjo,PRON
37938,është,VERB
37938,Qendra,PROPN
37938,e,DET
37938,Rehabilitimit,PROPN
37938,dhe,CCONJ
37938,Zhvillimit,PROPN
37938,të,DET
37938,Fëmijëve,PROPN
37938,në,ADP
37938,Kombinat,PROPN
37938,.,PUNCT
37939,Ajo,PRON
37939,çfarë,PRON
37939,ne,PRON
37939,kemi,AUX
37939,bërë,VERB
37939,-,PUNCT
37939,edhe,ADV
37939,pse,SCONJ
37939,në,ADP
37939,në,ADP
37939,periudhë,NOUN
37939,të,DET
37939,vështirë,ADJ
37939,të,DET
37939,pandemisë,NOUN
37939,-,PUNCT
37939,është,VERB
37939,që,SCONJ
37939,i,PROPN
37939,',PUNCT
37939,a,PROPN
37939,kemi,AUX
37939,dalë,VERB
37939,që,SCONJ
37939,të,PART
37939,investojmë,VERB
37939,në,ADP
37939,qendrat,NOUN
37939,tona,PRON
37939,të,DET
37939,përkujdesjes,NOUN
37939,"""",PUNCT
37939,",",PUNCT
37939,theksoi,VERB
37939,Manastirliu,PROPN
37939,.,PUNCT
37940,Duke,PART
37940,folur,VERB
37940,për,ADP
37940,reformimin,NOUN
37940,e,DET
37940,sistemit,NOUN
37940,aktual,ADJ
37940,të,DET
37940,vlerësimit,NOUN
37940,të,DET
37940,aftësisë,NOUN
37940,së,DET
37940,kufizuar,ADJ
37940,",",PUNCT
37940,Manastirliu,PROPN
37940,tha,VERB
37940,:,PUNCT
37940,"""",PUNCT
37940,Deri,PART
37940,përpara,ADP
37940,disa,PRON
37940,vitesh,NOUN
37940,nuk,PART
37940,ka,AUX
37940,patur,VERB
37940,një,DET
37940,vlerësim,NOUN
37940,të,DET
37940,ndarë,ADJ
37940,që,PRON
37940,bëhej,VERB
37940,për,ADP
37940,fëmijën,NOUN
37940,dhe,CCONJ
37940,për,ADP
37940,të,DET
37940,rriturin,NOUN
37940,.,PUNCT
37941,Sot,ADV
37941,kemi,VERB
37941,një,DET
37941,vlerësim,NOUN
37941,të,DET
37941,dedikuar,ADJ
37941,",",PUNCT
37941,i,DET
37941,cili,PRON
37941,vlerësohet,VERB
37941,nga,ADP
37941,mjeku,NOUN
37941,dhe,CCONJ
37941,nga,ADP
37941,punonjësi,NOUN
37941,social,ADJ
37941,në,ADP
37941,komisionet,NOUN
37941,e,DET
37941,vlerësimit,NOUN
37941,të,DET
37941,aftësisë,NOUN
37941,dhe,CCONJ
37941,ka,VERB
37941,një,DET
37941,set,NOUN
37941,kriteresh,NOUN
37941,të,DET
37941,dedikuar,ADJ
37941,për,ADP
37941,vlerësimin,NOUN
37941,e,DET
37941,fëmijës,NOUN
37941,.,PUNCT
37942,Ministria,NOUN
37942,e,DET
37942,Shëndetësisë,PROPN
37942,dhe,CCONJ
37942,Mbrojtjes,PROPN
37942,Sociale,ADJ
37942,është,VERB
37942,e,DET
37942,angazhuar,ADJ
37942,drejtpërdrejt,ADV
37942,për,ADP
37942,mbështetjen,NOUN
37942,e,DET
37942,shërbimeve,NOUN
37942,në,ADP
37942,territor,NOUN
37942,",",PUNCT
37942,përmes,ADP
37942,Fondit,PROPN
37942,Social,ADJ
37942,.,PUNCT
37943,"""",PUNCT
37943,Ngritja,NOUN
37943,e,DET
37943,një,DET
37943,fondi,NOUN
37943,të,DET
37943,dedikuar,ADJ
37943,për,ADP
37943,shërbimet,NOUN
37943,sociale,ADJ
37943,",",PUNCT
37943,që,PRON
37943,është,VERB
37943,Fondi,PROPN
37943,Social,PROPN
37943,",",PUNCT
37943,ka,AUX
37943,mundësuar,VERB
37943,që,SCONJ
37943,në,ADP
37943,nivel,NOUN
37943,kombëtar,ADJ
37943,",",PUNCT
37943,në,ADP
37943,tre,NUM
37943,vite,NOUN
37943,",",PUNCT
37943,të,PART
37943,ngremë,VERB
37943,35,NUM
37943,shërbime,NOUN
37943,në,ADP
37943,territor,NOUN
37943,për,ADP
37943,grupet,NOUN
37943,vulnerabël,ADJ
37943,",",PUNCT
37943,përfshirë,VERB
37943,edhe,CCONJ
37943,shërbimet,NOUN
37943,për,ADP
37943,aftësinë,NOUN
37943,e,DET
37943,kufizuar,ADJ
37943,dhe,CCONJ
37943,fëmijët,NOUN
37943,e,DET
37943,spektrit,NOUN
37943,autik,ADJ
37943,"""",PUNCT
37943,",",PUNCT
37943,tha,VERB
37943,Manastirliu,PROPN
37943,.,PUNCT
37944,Në,ADP
37944,nivel,NOUN
37944,kombëtar,ADJ
37944,ofrohen,VERB
37944,shërbime,NOUN
37944,në,ADP
37944,9,NUM
37944,qendra,NOUN
37944,rezidenciale,ADJ
37944,dhe,CCONJ
37944,ditore,ADJ
37944,",",PUNCT
37944,Qendrat,PROPN
37944,e,DET
37944,Zhvillimit,PROPN
37944,të,DET
37944,Përkujdesit,PROPN
37944,Shoqëror,ADJ
37944,",",PUNCT
37944,që,PRON
37944,financohen,VERB
37944,nga,ADP
37944,buxheti,NOUN
37944,i,DET
37944,shtetit,NOUN
37944,dhe,CCONJ
37944,ku,ADV
37944,marrin,VERB
37944,shërbime,NOUN
37944,rehabilituese,ADJ
37944,dhe,CCONJ
37944,95,NUM
37944,fëmijë,NOUN
37944,me,ADP
37944,aftësi,NOUN
37944,të,DET
37944,kufizuar,ADJ
37944,",",PUNCT
37944,ndër,ADP
37944,to,PRON
37944,dhe,CCONJ
37944,fëmijët,NOUN
37944,me,ADP
37944,çrregullime,NOUN
37944,të,DET
37944,spektrit,NOUN
37944,autik,ADJ
37944,.,PUNCT
37945,Përmes,ADP
37945,Fondit,PROPN
37945,Social,PROPN
37945,të,DET
37945,MSHMS,PROPN
37945,janë,AUX
37945,mbështetur,VERB
37945,bashkitë,NOUN
37945,për,ADP
37945,ngritjen,NOUN
37945,e,DET
37945,35,NUM
37945,shërbimeve,NOUN
37945,sociale,ADJ
37945,",",PUNCT
37945,nga,ADP
37945,të,DET
37945,cilat,PRON
37945,përfitojnë,VERB
37945,mbi,ADP
37945,3,NUM
37945,mijë,NOUN
37945,qytetarë,NOUN
37945,në,ADP
37945,nevojë,NOUN
37945,.,PUNCT
37946,MSHMS,PROPN
37946,mbështet,VERB
37946,me,ADP
37946,programin,NOUN
37946,e,DET
37946,Mbrojtjes,PROPN
37946,Sociale,ADJ
37946,nga,ADP
37946,skema,NOUN
37946,e,DET
37946,pagesave,NOUN
37946,të,DET
37946,aftësisë,NOUN
37946,së,DET
37946,kufizuar,ADJ
37946,1,NUM
37946,.,PUNCT
37947,979,NUM
37947,individë,NOUN
37947,me,ADP
37947,autizëm,NOUN
37947,si,SCONJ
37947,dhe,CCONJ
37947,kujdestarët,NOUN
37947,e,DET
37947,tyre,PRON
37947,.,PUNCT
37948,Ministrja,PROPN
37948,Kushi,PROPN
37948,në,ADP
37948,Ditën,PROPN
37948,Botërore,ADJ
37948,të,DET
37948,Autizmit,PROPN
37948,:,PUNCT
37948,Ti,PRON
37948,nuk,PART
37948,je,VERB
37948,vetëm,PART
37948,në,ADP
37948,këtë,PRON
37948,botë,NOUN
37948,!,PUNCT
37949,02,NUM
37949,/,PUNCT
37949,04,NUM
37949,/,PUNCT
37949,2022,NUM
37949,Ministrja,PROPN
37949,e,DET
37949,Arsimit,PROPN
37949,dhe,CCONJ
37949,Sportit,PROPN
37949,",",PUNCT
37949,Evis,PROPN
37949,Kushi,PROPN
37949,ka,AUX
37949,dhënë,VERB
37949,mesazhin,NOUN
37949,e,DET
37949,saj,PRON
37949,në,ADP
37949,Ditën,PROPN
37949,Botërore,ADJ
37949,të,DET
37949,Autizmit,PROPN
37949,",",PUNCT
37949,me,ADP
37949,një,DET
37949,video,NOUN
37949,të,DET
37949,momenteve,NOUN
37949,nga,ADP
37949,aktiviteti,NOUN
37949,me,ADP
37949,fëmijët,NOUN
37949,e,DET
37949,Shkollës,PROPN
37949,Speciale,ADJ
37949,"""",PUNCT
37949,Luigj,PROPN
37949,Gurakuqi,PROPN
37949,"""",PUNCT
37949,në,ADP
37949,Tiranë,PROPN
37949,.,PUNCT
37950,Shikoni,VERB
37950,sa,SCONJ
37950,të,DET
37950,mrekullueshëm,ADJ
37950,janë,VERB
37950,këta,PRON
37950,fëmijë,NOUN
37950,që,PRON
37950,takova,VERB
37950,në,ADP
37950,Shkollën,PROPN
37950,Speciale,ADJ
37950,"""",PUNCT
37950,Luigj,PROPN
37950,Gurakuqi,PROPN
37950,"""",PUNCT
37950,Tiranë,PROPN
37950,",",PUNCT
37950,të,DET
37950,cilët,PRON
37950,me,ADP
37950,rastin,NOUN
37950,e,DET
37950,Ditës,PROPN
37950,Botërore,ADJ
37950,të,DET
37950,Autizmit,PROPN
37950,kishin,AUX
37950,përgatitur,VERB
37950,një,DET
37950,koncert,NOUN
37950,shumë,ADV
37950,mbresëlenës,NOUN
37950,së,DET
37950,bashku,ADV
37950,me,ADP
37950,mësuesit,NOUN
37950,e,DET
37950,tyre,PRON
37950,të,DET
37950,përkushtuar,ADJ
37950,.,PUNCT
37951,Ne,PRON
37951,do,PART
37951,të,PART
37951,punojmë,VERB
37951,më,PART
37951,shumë,ADV
37951,për,PART
37951,të,PART
37951,siguruar,VERB
37951,të,DET
37951,drejtat,NOUN
37951,dhe,CCONJ
37951,mirëqënien,NOUN
37951,e,DET
37951,tyre,PRON
37951,.,PUNCT
37952,01,NUM
37952,/,PUNCT
37952,04,NUM
37952,/,PUNCT
37952,2022,NUM
37952,Bordi,PROPN
37952,i,DET
37952,Transparencës,PROPN
37952,vendosi,VERB
37952,uljen,NOUN
37952,e,DET
37952,çmimit,NOUN
37952,të,DET
37952,naftës,NOUN
37952,në,ADP
37952,pikat,NOUN
37952,e,DET
37952,tregtimit,NOUN
37952,me,ADP
37952,pakicë,NOUN
37952,nga,ADP
37952,237,NUM
37952,lekë,NOUN
37952,për,ADP
37952,litër,NOUN
37952,që,PRON
37952,ishte,VERB
37952,",",PUNCT
37952,në,ADP
37952,231,NUM
37952,lekë,NOUN
37952,për,ADP
37952,litër,NOUN
37952,",",PUNCT
37952,për,ADP
37952,periudhën,NOUN
37952,1,NUM
37952,-,PUNCT
37952,2,NUM
37952,prill,NOUN
37952,.,PUNCT
37953,Bordi,PROPN
37953,i,DET
37953,Transparencës,PROPN
37953,miratoi,VERB
37953,çmimin,NOUN
37953,tavan,ADJ
37953,të,DET
37953,tregtimit,NOUN
37953,me,ADP
37953,shumicë,NOUN
37953,të,DET
37953,produkteve,NOUN
37953,për,ADP
37953,datën,NOUN
37953,1,NUM
37953,-,PUNCT
37953,2,NUM
37953,prill,NOUN
37953,.,PUNCT
37954,Konkretisht,ADV
37954,çmimi,NOUN
37954,i,DET
37954,naftës,NOUN
37954,me,ADP
37954,shumicë,NOUN
37954,do,PART
37954,të,PART
37954,jetë,VERB
37954,219,NUM
37954,lekë,NOUN
37954,/,PUNCT
37954,litër,NOUN
37954,",",PUNCT
37954,çmimi,NOUN
37954,i,DET
37954,benzinës,NOUN
37954,200,NUM
37954,lekë,NOUN
37954,/,PUNCT
37954,litër,NOUN
37954,dhe,CCONJ
37954,çmimi,NOUN
37954,i,DET
37954,gazit,NOUN
37954,të,DET
37954,lëngshëm,ADJ
37954,103,NUM
37954,lekë,NOUN
37954,/,PUNCT
37954,litër,ADJ
37954,.,PUNCT
37955,Vendimi,NOUN
37955,i,DET
37955,Bordit,PROPN
37955,hyn,VERB
37955,në,ADP
37955,fuqi,NOUN
37955,dhe,CCONJ
37955,do,PART
37955,reflektohet,VERB
37955,në,ADP
37955,datat,NOUN
37955,1,NUM
37955,dhe,CCONJ
37955,2,NUM
37955,prill,NOUN
37955,",",PUNCT
37955,me,ADP
37955,qëllim,NOUN
37955,pasqyrimin,NOUN
37955,në,ADP
37955,çmimin,NOUN
37955,e,DET
37955,shitjes,NOUN
37955,me,ADP
37955,pakicë,NOUN
37955,të,DET
37955,këtyre,PRON
37955,nënprodukteve,NOUN
37955,",",PUNCT
37955,të,DET
37955,ndryshimeve,NOUN
37955,të,DET
37955,mundshme,ADJ
37955,të,DET
37955,çmimeve,NOUN
37955,në,ADP
37955,tregjet,NOUN
37955,ndërkombëtare,ADJ
37955,.,PUNCT
37956,01,NUM
37956,/,PUNCT
37956,04,NUM
37956,/,PUNCT
37956,2022,NUM
37956,Në,ADP
37956,kuadër,NOUN
37956,të,DET
37956,Paketës,PROPN
37956,së,DET
37956,Rezistencës,PROPN
37956,Sociale,ADJ
37956,",",PUNCT
37956,që,PRON
37956,po,PART
37956,zbaton,VERB
37956,qeveria,NOUN
37956,shqiptare,ADJ
37956,",",PUNCT
37956,Instituti,PROPN
37956,i,DET
37956,Sigurimeve,PROPN
37956,Shoqërore,ADJ
37956,filloi,VERB
37956,më,ADP
37956,1,NUM
37956,prill,NOUN
37956,2022,NUM
37956,shpërndarjen,NOUN
37956,e,DET
37956,të,DET
37956,gjitha,PRON
37956,pensioneve,NOUN
37956,të,DET
37956,indeksuara,ADJ
37956,",",PUNCT
37956,që,PRON
37956,trajtohen,VERB
37956,sipas,ADP
37956,legjislacionit,NOUN
37956,në,ADP
37956,fuqi,NOUN
37956,",",PUNCT
37956,në,ADP
37956,masën,NOUN
37956,3,NUM
37956,.,PUNCT
37957,3,NUM
37957,%,SYM
37957,",",PUNCT
37957,me,ADP
37957,një,DET
37957,efekt,NOUN
37957,financiar,ADJ
37957,prej,ADP
37957,3,NUM
37957,.,PUNCT
37958,3,NUM
37958,miliardë,NOUN
37958,lekësh,NOUN
37958,.,PUNCT
37959,Gjithashtu,ADV
37959,nisi,VERB
37959,dhe,CCONJ
37959,dhënia,NOUN
37959,e,DET
37959,shpërblimit,NOUN
37959,prej,ADP
37959,3,NUM
37959,",",PUNCT
37959,000,NUM
37959,lekë,NOUN
37959,",",PUNCT
37959,për,ADP
37959,një,DET
37959,periudhë,NOUN
37959,3,NUM
37959,-,PUNCT
37959,mujore,ADJ
37959,",",PUNCT
37959,për,ADP
37959,disa,PRON
37959,kategori,NOUN
37959,të,DET
37959,veçanta,ADJ
37959,",",PUNCT
37959,me,ADP
37959,qëllim,NOUN
37959,zbutjen,NOUN
37959,e,DET
37959,efekteve,NOUN
37959,të,DET
37959,ndryshimeve,NOUN
37959,të,DET
37959,çmimeve,NOUN
37959,të,DET
37959,mallrave,NOUN
37959,të,DET
37959,konsumit,NOUN
37959,",",PUNCT
37959,të,DET
37959,ndikuara,ADJ
37959,nga,ADP
37959,kriza,NOUN
37959,e,DET
37959,shkaktuar,ADJ
37959,nga,ADP
37959,lufta,NOUN
37959,në,ADP
37959,Ukrainë,PROPN
37959,.,PUNCT
37960,Instituti,NOUN
37960,i,DET
37960,Sigurimeve,NOUN
37960,Shoqërore,ADJ
37960,thekson,VERB
37960,se,SCONJ
37960,është,VERB
37960,i,DET
37960,angazhuar,ADJ
37960,për,ADP
37960,informimin,NOUN
37960,e,DET
37960,qytetarëve,NOUN
37960,dhe,CCONJ
37960,për,ADP
37960,realizimin,NOUN
37960,e,DET
37960,plotë,ADJ
37960,dhe,CCONJ
37960,me,ADP
37960,sukses,NOUN
37960,të,DET
37960,këtij,PRON
37960,procesi,NOUN
37960,",",PUNCT
37960,i,DET
37960,cili,PRON
37960,ka,VERB
37960,për,ADP
37960,qëllim,NOUN
37960,t,ADV
37960,',PUNCT
37960,u,ADV
37960,vijë,NOUN
37960,në,ADP
37960,ndihmë,NOUN
37960,kategorive,NOUN
37960,më,PART
37960,në,ADP
37960,nevojë,NOUN
37960,të,DET
37960,shoqërisë,NOUN
37960,dhe,CCONJ
37960,për,ADP
37960,të,DET
37960,cilin,PRON
37960,janë,VERB
37960,të,DET
37960,disponueshme,ADJ
37960,të,DET
37960,gjitha,PRON
37960,fondet,NOUN
37960,e,DET
37960,nevojshme,ADJ
37960,.,PUNCT
37961,1,NUM
37961,prill,NOUN
37961,",",PUNCT
37961,hyn,VERB
37961,në,ADP
37961,fuqi,NOUN
37961,rritja,NOUN
37961,e,DET
37961,pagës,NOUN
37961,minimale,ADJ
37961,01,NUM
37961,/,PUNCT
37961,04,NUM
37961,/,PUNCT
37961,2022,NUM
37961,Nga,ADP
37961,1,NUM
37961,prilli,NOUN
37961,",",PUNCT
37961,paga,NOUN
37961,minimale,ADJ
37961,në,ADP
37961,Shqipëri,PROPN
37961,nuk,PART
37961,do,PART
37961,të,PART
37961,jetë,VERB
37961,më,ADP
37961,30,NUM
37961,mijë,NUM
37961,lekë,NOUN
37961,",",PUNCT
37961,por,CCONJ
37961,do,PART
37961,të,PART
37961,jetë,VERB
37961,32,NUM
37961,mijë,NUM
37961,lekë,NOUN
37961,.,PUNCT
37962,Vendimi,NOUN
37962,i,DET
37962,qeverisë,NOUN
37962,Rama,PROPN
37962,hyn,VERB
37962,në,ADP
37962,fuqi,NOUN
37962,ndonëse,SCONJ
37962,ishte,AUX
37962,parashikuar,VERB
37962,të,PART
37962,zbatohej,VERB
37962,prej,ADP
37962,datës,NOUN
37962,1,NUM
37962,korrik,NOUN
37962,.,PUNCT
37963,Afrimi,NOUN
37963,i,DET
37963,afatit,NOUN
37963,erdhi,VERB
37963,si,SCONJ
37963,pasojë,NOUN
37963,e,DET
37963,rritjes,NOUN
37963,së,DET
37963,çmimeve,NOUN
37963,dhe,CCONJ
37963,krizës,NOUN
37963,së,DET
37963,nisur,ADJ
37963,prej,ADP
37963,luftës,NOUN
37963,.,PUNCT
37964,Hyrja,NOUN
37964,në,ADP
37964,fuqi,NOUN
37964,e,DET
37964,pagës,NOUN
37964,minimale,ADJ
37964,do,PART
37964,të,PART
37964,ndryshojë,VERB
37964,edhe,PART
37964,taksimin,NOUN
37964,progresiv,ADJ
37964,për,ADP
37964,pagat,NOUN
37964,.,PUNCT
37965,Sipas,ADP
37965,ligjit,NOUN
37965,të,DET
37965,gjithë,PRON
37965,qytetarët,NOUN
37965,që,PRON
37965,marrin,VERB
37965,paga,NOUN
37965,deri,PART
37965,në,ADP
37965,40,NUM
37965,mijë,NOUN
37965,lekë,NOUN
37965,nuk,PART
37965,do,PART
37965,të,PART
37965,paguajnë,VERB
37965,tatim,NOUN
37965,nga,ADP
37965,30,NUM
37965,mijë,NUM
37965,lekë,NOUN
37965,që,PRON
37965,është,VERB
37965,aktualisht,ADV
37965,.,PUNCT
37966,Ndërsa,CCONJ
37966,ata,PRON
37966,që,PRON
37966,marrin,VERB
37966,nga,ADP
37966,30,NUM
37966,-,PUNCT
37966,50,NUM
37966,mijë,NOUN
37966,lekë,NOUN
37966,do,PART
37966,të,PART
37966,paguajnë,VERB
37966,6,NUM
37966,.,PUNCT
37967,5,NUM
37967,%,SYM
37967,tatim,NOUN
37967,",",PUNCT
37967,nga,ADP
37967,13,NUM
37967,%,SYM
37967,që,PRON
37967,kanë,AUX
37967,paguar,VERB
37967,deri,PART
37967,tani,ADV
37967,.,PUNCT
37968,Qeveria,NOUN
37968,teksa,SCONJ
37968,rishikoi,VERB
37968,taksën,NOUN
37968,progresive,ADJ
37968,vendosi,VERB
37968,që,SCONJ
37968,për,ADP
37968,të,DET
37968,gjithë,PRON
37968,qytetarët,NOUN
37968,që,PRON
37968,marrin,VERB
37968,50,NUM
37968,mijë,NUM
37968,lekë,NOUN
37968,në,ADP
37968,muaj,NOUN
37968,",",PUNCT
37968,tatimi,NOUN
37968,nis,VERB
37968,nga,ADP
37968,30,NUM
37968,mijë,NUM
37968,lekë,NOUN
37968,.,PUNCT
37969,Pra,PART
37969,nëse,SCONJ
37969,merr,VERB
37969,50,NUM
37969,mijë,NOUN
37969,lekë,NOUN
37969,do,PART
37969,paguhet,VERB
37969,6,NUM
37969,.,PUNCT
37970,5,NUM
37970,%,SYM
37970,tatim,NOUN
37970,për,ADP
37970,20,NUM
37970,mijë,NOUN
37970,lekëshin,NOUN
37970,.,PUNCT
37971,Prej,ADP
37971,1,NUM
37971,korrikut,NOUN
37971,rritet,VERB
37971,paga,NOUN
37971,minimale,ADJ
37971,",",PUNCT
37971,përfitojnë,VERB
37971,390,NUM
37971,mijë,NOUN
37971,punonjës,NOUN
37971,!,PUNCT
37972,49,NUM
37972,%,SYM
37972,e,DET
37972,të,DET
37972,punësuarve,NOUN
37972,s,PRON
37972,',PUNCT
37972,do,PRON
37972,paguajnë,VERB
37972,tatim,NOUN
37972,mbi,ADP
37972,pagën,NOUN
37972,Po,PART
37972,ashtu,ADV
37972,ndryshon,VERB
37972,tatimi,NOUN
37972,për,ADP
37972,shtresën,NOUN
37972,e,DET
37972,mesme,ADJ
37972,",",PUNCT
37972,pasi,SCONJ
37972,të,DET
37972,gjithë,PRON
37972,qytetarët,NOUN
37972,që,PRON
37972,kanë,VERB
37972,pagë,NOUN
37972,mujore,ADJ
37972,50,NUM
37972,deri,PART
37972,në,ADP
37972,200,NUM
37972,mijë,NOUN
37972,lekë,NOUN
37972,do,PART
37972,paguajnë,VERB
37972,13,NUM
37972,%,SYM
37972,",",PUNCT
37972,deri,PART
37972,në,ADP
37972,fund,NOUN
37972,të,DET
37972,marsit,NOUN
37972,2022,NUM
37972,",",PUNCT
37972,tatim,NOUN
37972,13,NUM
37972,%,SYM
37972,paguanin,VERB
37972,qytetarët,NOUN
37972,që,PRON
37972,merrnin,VERB
37972,nga,ADP
37972,mbi,ADP
37972,30,NUM
37972,-,PUNCT
37972,150,NUM
37972,mijë,NUM
37972,lekë,NOUN
37972,",",PUNCT
37972,ndërkohë,ADV
37972,qeveria,NOUN
37972,ka,AUX
37972,vendosur,VERB
37972,që,SCONJ
37972,pagat,NOUN
37972,mbi,ADP
37972,200,NUM
37972,mijë,NOUN
37972,lekë,NOUN
37972,të,PART
37972,tatohen,VERB
37972,me,ADP
37972,23,NUM
37972,%,SYM
37972,",",PUNCT
37972,ndryshe,ADV
37972,nga,ADP
37972,sa,ADV
37972,ishte,VERB
37972,që,SCONJ
37972,pagat,NOUN
37972,mbi,ADP
37972,150,NUM
37972,mijë,NOUN
37972,lekë,NOUN
37972,tatoheshin,VERB
37972,23,NUM
37972,%,SYM
37972,.,PUNCT
37973,Nga,ADP
37973,1,NUM
37973,korriku,NOUN
37973,do,PART
37973,të,PART
37973,rriten,VERB
37973,edhe,CCONJ
37973,pensionet,NOUN
37973,.,PUNCT
37974,Meta,PROPN
37974,:,PUNCT
37974,77,NUM
37974,%,SYM
37974,e,DET
37974,të,DET
37974,rinjve,NOUN
